number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,city,zip code,exchange rate,unit price of residence space,unit price of building space,total cost,month,day,latitude,longitude
2,1.75,1660,6000,1.0,0,0,3,1160,500,1942,1999,Seattle,WA 98105,7.405129567,36.81497135,0.707874391,2,5,6,47.662482,-122.291394
3,2.0,1420,4080,1.5,0,0,3,1420,0,1905,2013,Seattle,WA 98103,7.591634747,43.96555771,0.356621667,2,5,6,33.56973035,-86.73443063
5,2.0,2020,5000,1.5,0,0,4,2020,0,1938,0,Seattle,WA 98117,6.587722764,34.68136892,0.804165235,2,5,6,47.6948097,-122.3697472
2,1.75,1170,2400,1.0,0,0,4,740,430,1903,0,Seattle,WA 98103,7.384240469,56.55556259,0.5859747,2,5,6,27.960545,-82.4023033
3,2.5,1480,1171,3.0,0,0,3,1480,0,2006,0,Seattle,WA 98112,6.318972162,52.93770696,0.665231722,3,5,6,44.03134155,-123.08910889
4,2.5,2000,5684,2.0,0,0,3,2000,0,1996,0,Kenmore,WA 98028,7.338090402,34.83200328,0.043136772,3,5,6,47.744261,-122.219963
3,2.5,1790,7167,2.0,0,0,3,1790,0,1989,0,Sammamish,WA 98074,6.746891424,40.94837592,0.423309099,3,5,6,48.24204,-101.2806433
3,1.5,1430,8000,1.0,0,0,4,1430,0,1956,0,Bellevue,WA 98007,6.289467993,55.96702812,0.290882119,3,5,6,47.58735,-122.136013
3,2.5,2460,54885,2.0,0,0,4,2460,0,1980,0,Renton,WA 98059,7.823270627,11.38090799,0.700944345,3,5,6,47.4994768,-122.1459417
3,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,0,Sammamish,WA 98074,7.93265174,22.25046645,0.008199522,3,5,6,47.635933,-122.051902
5,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,0,Bellevue,WA 98008,6.90858692,24.97662283,0.418654006,3,5,6,47.580321,-122.119148
5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,Seattle,WA 98103,6.811713276,42.25796541,0.57757423,3,5,6,47.683157,-122.342968
3,2.5,1850,10109,2.0,0,0,3,1850,0,1991,0,Kirkland,WA 98034,6.723245051,37.77013612,0.959532816,3,5,6,47.716268,-122.229079
3,2.0,2000,7000,2.0,0,0,3,2000,0,1916,1986,Seattle,WA 98136,7.809158366,35.88709741,0.009218957,3,5,6,47.545157,-122.392986
5,2.25,3040,8111,2.0,0,0,3,3040,0,1984,0,Redmond,WA 98052,7.114473149,24.96310514,0.382944536,3,5,6,47.715587,-122.10303
4,3.0,3100,15480,2.0,0,0,3,2400,700,1996,0,Kenmore,WA 98028,7.400867765,20.41471855,0.82600342,3,5,6,47.74668,-122.240926
3,1.75,2130,6500,1.0,0,2,3,1170,960,1954,2005,Seattle,WA 98199,6.333696437,41.70090473,0.301744887,3,5,6,47.64238,-122.385904
4,3.25,3569,8327,2.0,0,0,3,3569,0,2013,1923,Renton,WA 98055,7.878201452,18.77074638,0.795973398,3,5,6,26.160187,-98.040413
4,2.25,2260,29930,2.0,0,0,4,1400,860,1977,0,Bellevue,WA 98006,7.484127273,32.50232575,0.219872899,3,5,6,47.5688793,-122.1256518
4,2.5,2110,13850,2.0,0,0,3,2110,0,1987,2000,Issaquah,WA 98027,6.901573955,38.01767759,0.547924755,3,5,6,47.549753,-122.077085
4,2.5,2150,37981,2.0,0,0,3,2150,0,1985,0,Redmond,WA 98052,6.500301142,35.8816215,0.435546219,3,5,6,47.72262,-122.097896
4,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0,Bellevue,WA 98006,7.640243892,30.72746035,0.450539224,3,5,6,47.569541,-122.131925
4,2.0,2060,5000,1.0,0,0,3,1030,1030,1949,2013,Seattle,WA 98117,7.798696583,36.47350344,0.680669626,3,5,6,47.699204,-122.378934
3,1.5,1630,7475,1.0,0,1,3,1160,470,1940,1996,Seattle,WA 98115,7.858570366,49.45866613,0.280216659,3,5,6,47.67252,-122.271962
4,3.5,3380,8330,2.0,0,0,3,3380,0,2000,0,Shoreline,WA 98177,7.953365869,23.03137142,0.548847622,3,5,6,47.774118,-122.378914
4,2.5,3030,7864,2.0,0,0,3,3030,0,1999,0,Sammamish,WA 98074,6.805185332,33.0089779,0.081553157,3,5,6,47.607473,-122.016934
4,2.5,3200,12369,2.0,0,0,3,3200,0,1998,2006,Newcastle,WA 98059,7.692372467,27.57975066,0.485923204,4,5,6,47.5272517,-122.1432392
4,2.5,2290,12047,2.0,0,0,4,2290,0,1988,0,Bellevue,WA 98006,6.542495614,44.16922557,0.941958364,4,5,6,47.559986,-122.104988
4,2.5,3880,14550,2.0,0,0,3,3880,0,1987,2000,Sammamish,WA 98074,7.871364274,23.07250369,0.503326249,4,5,6,47.637767,-122.040113
4,2.5,3040,6425,2.0,0,0,3,3040,0,2008,0,Redmond,WA 98052,7.071184477,36.05880796,0.019048349,4,5,6,47.67877,-122.116901
4,2.0,3740,32417,2.0,0,0,3,3740,0,2000,0,Redmond,WA 98053,6.75222445,30.31358403,0.431644819,4,5,6,47.6729043,-122.011972
3,2.5,2690,4047,3.0,0,0,3,2690,0,2014,0,Seattle,WA 98117,7.104839757,50.65957927,0.375371394,4,5,6,47.679648,-122.38504
4,2.75,3370,8103,1.0,0,3,3,1970,1400,1970,2014,Seattle,WA 98136,7.762095445,42.00631031,0.57535924,4,5,6,47.523078,-122.383096
4,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,0,Seattle,WA 98199,7.336396945,47.38444564,0.232259286,4,5,6,47.642426,-122.406916
4,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,Seattle,WA 98105,7.892512008,51.1550811,0.718557175,4,5,6,47.668703,-122.264002
5,4.0,4510,15175,2.0,0,0,3,4510,0,1969,2002,Mercer Island,WA 98040,7.328692651,54.27050294,0.685436777,4,5,6,35.383728,-97.2396851
2,1.0,1040,13100,1.0,0,0,5,1040,0,1912,0,Kent,WA 98032,7.242955583,15.41811291,0.46225894,1,5,7,36.1721096,-86.780192
3,2.0,1570,7200,1.0,0,0,4,1570,0,1952,0,Shoreline,WA 98155,6.514145822,16.91028953,0.069931905,1,5,7,45.74288277,-122.65839479
4,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010,Burien,WA 98168,6.0853906,20.15936805,0.05503327,1,5,7,47.483497,-122.332128
3,1.5,1380,11130,1.0,0,0,3,1380,0,1960,2012,Federal Way,WA 98003,7.919512163,17.14181037,0.256493532,1,5,7,47.314589,-122.323278
3,1.75,1640,10762,1.0,0,0,3,1130,510,1988,2000,Covington,WA 98042,7.249254054,14.44245144,0.702376294,1,5,7,47.35946912,-122.07393423
3,2.5,1920,9180,2.0,0,0,3,1920,0,1988,2000,Renton,WA 98057,6.778293459,14.56807812,0.649361065,1,5,7,47.4817299,-122.2309734
3,2.0,1410,7566,1.0,0,0,3,1410,0,1985,0,Kent,WA 98030,6.57505079,22.76085181,0.580704351,1,5,7,47.367443,-122.182143
3,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0,Seattle,WA 98133,6.60221633,28.60308151,0.84162836,1,5,7,47.711117,-122.331121
3,1.0,1400,7410,1.0,0,0,3,1400,0,1944,0,Burien,WA 98166,7.959992686,21.19233027,0.166705618,1,5,7,29.6340086,-83.1215201
4,1.75,1720,10018,1.0,0,0,5,1720,0,1960,0,Covington,WA 98042,7.697513804,13.21942651,0.952858588,1,5,7,47.361416,-122.118893
3,1.0,1110,8423,1.0,0,0,3,1110,0,1952,2008,Burien,WA 98166,6.59942323,29.30054932,0.618183572,1,5,7,47.4717871,-122.3421435
1,1.0,1100,4373,1.0,0,0,2,820,280,1947,0,Burien,WA 98166,6.049013854,37.17901445,0.098818833,1,5,7,29.65059493,-82.50676443
3,1.75,1250,10122,1.0,0,0,3,1250,0,1994,0,Black Diamond,WA 98010,6.319465112,26.9212505,0.63065311,1,5,7,47.327702,-122.000997
5,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,2003,Burien,WA 98146,6.226345579,19.82777247,0.012719116,1,5,7,35.34041899,-97.51716167
3,2.5,1600,7000,2.0,0,0,4,1600,0,1993,0,Maple Valley,WA 98038,7.695986119,18.17701634,0.94995522,1,5,7,47.353433,-122.057114
3,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,Auburn,WA 98001,6.605858194,24.44896392,0.765225374,1,5,7,47.330264,-122.268904
3,1.75,1840,10723,1.0,0,0,4,1220,620,1974,0,Renton,WA 98058,7.559837251,18.91183358,0.578979762,2,5,7,47.42901,-122.154138
3,1.75,2190,8000,1.0,0,0,4,2190,0,1967,0,Federal Way,WA 98023,6.150565237,21.21606221,0.55330694,2,5,7,47.309734,-122.381078
3,1.75,1870,12381,1.0,0,0,4,1870,0,1957,2001,Federal Way,WA 98003,7.464150383,20.65801293,0.283034572,2,5,7,47.335806,-122.320232
3,1.0,1040,16986,1.0,0,0,4,1040,0,1968,0,Renton,WA 98059,7.10802594,28.47268637,0.86526984,2,5,7,47.481177,-122.097082
3,3.0,1680,1570,3.0,0,0,3,1680,0,2014,0,Seattle,WA 98103,6.472472555,30.1318728,0.231596272,2,5,7,47.65723,-122.346325
3,2.25,1630,12295,2.0,0,0,4,1630,0,1985,0,Renton,WA 98058,6.872477836,24.14346432,0.822413402,2,5,7,47.427793,-122.160627
3,1.0,1010,9360,1.0,0,0,3,1010,0,1981,2013,Kirkland,WA 98033,6.922849697,47.19993137,0.308256863,2,5,7,47.6874725,-122.1676952
5,2.5,2420,8560,1.0,0,2,3,1620,800,1978,0,Seattle,WA 98118,7.528657447,16.71467496,0.736585352,2,5,7,47.5321833,-122.2851267
2,1.0,820,6400,1.0,0,0,4,820,0,1944,0,Seattle,WA 98126,7.22893312,55.3718682,0.714377195,2,5,7,47.5500175,-122.3787359
5,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,0,Seattle,WA 98118,6.736957923,21.58398029,0.432013507,2,5,7,47.529918,-122.274033
3,2.5,1830,13042,2.0,0,0,3,1830,0,1990,2009,Maple Valley,WA 98038,7.665932902,22.79298634,0.552565581,2,5,7,47.3737135,-122.0419363
2,1.0,1640,17335,1.0,0,0,3,840,800,1978,0,Redmond,WA 98053,6.979394602,24.56824779,0.812369033,2,5,7,47.63906987,-121.95321771
5,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,0,Seattle,WA 98178,6.100794389,19.92971766,0.416302917,2,5,7,47.492023,-122.225091
3,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001,Shoreline,WA 98133,6.718267225,31.6562716,0.931020894,2,5,7,33.36151431,-111.70029027
4,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997,Kenmore,WA 98028,6.20603554,25.00653525,0.959243676,2,5,7,47.768253,-122.252142
4,3.0,1830,9548,2.0,0,0,3,1830,0,1991,0,Bothell,WA 98028,6.360993904,34.84820891,0.153870389,2,5,7,47.737924,-122.223686
3,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,Seattle,WA 98125,6.422977118,40.04606256,0.446357284,2,5,7,47.7175354,-122.2842956
3,2.25,1770,8165,2.0,0,0,3,1770,0,1977,2004,Kirkland,WA 98034,7.647339487,28.70356501,0.504072398,2,5,7,47.716588,-122.236137
2,2.5,1150,1027,3.0,0,0,3,1150,0,2008,0,Seattle,WA 98103,7.491794709,48.6294737,0.783676092,2,5,7,47.653448,-122.355863
2,2.0,1350,3900,1.0,0,0,3,1350,0,2003,0,Redmond,WA 98053,7.67727139,40.21056767,0.375565958,2,5,7,47.7083009,-122.0295452
3,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988,Seattle,WA 98118,6.099107555,44.74401271,0.813217313,2,5,7,47.568919,-122.284289
3,2.5,1600,3573,2.0,0,0,3,1600,0,2013,1923,Renton,WA 98056,7.285251317,36.69762911,0.656263754,2,5,7,47.506997,-122.180917
3,2.0,1760,9055,2.0,0,0,4,1760,0,1985,0,Redmond,WA 98052,6.980068392,33.94044952,0.681031686,2,5,7,47.6534519,-122.1279116
4,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0,Woodinville,WA 98072,7.838798089,24.00270444,0.801050614,2,5,7,47.74765,-122.085917
3,2.0,1610,4160,1.0,0,0,4,1010,600,1917,0,Seattle,WA 98136,6.162008489,48.72323077,0.06338982,2,5,7,47.542061,-122.387969
4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,Shoreline,WA 98133,6.300667832,22.24142505,0.283286977,2,5,7,47.75634,-122.337853
4,2.75,2656,21195,2.0,0,0,3,2656,0,2014,0,Auburn,WA 98001,7.703927058,21.64260809,0.319423341,2,5,7,47.3159837,-122.27195949
3,2.5,1940,37565,1.0,0,0,4,1940,0,1987,0,Issaquah,WA 98027,6.998761995,22.7141231,0.728758353,3,5,7,47.480137,-122.063519
3,2.5,2280,2289,2.0,0,0,3,1880,400,2006,0,Issaquah,WA 98027,6.050006822,35.84095646,0.428443796,3,5,7,47.537474,-122.073021
3,2.75,1540,6760,1.0,0,0,5,1210,330,1980,0,Kirkland,WA 98034,6.498264177,49.3851495,0.200023107,3,5,7,47.716359,-122.212059
4,2.5,2430,5203,2.0,0,0,3,2430,0,2003,0,Shoreline,WA 98155,7.152976461,28.73793108,0.281725518,3,5,7,25.91600882,-80.17984224
3,1.75,1580,9147,1.0,0,1,4,1210,370,1967,0,Bellevue,WA 98008,6.152773093,48.43343122,0.784658796,3,5,7,47.606909,-122.112056
3,2.25,1170,1249,3.0,0,0,3,1170,0,2014,0,Seattle,WA 98107,7.983695515,55.05039218,0.574477874,3,5,7,25.82993522,-80.22619188
2,2.0,1550,2400,1.5,0,0,4,1550,0,1900,1971,Seattle,WA 98103,7.619271269,44.41282404,0.081498443,3,5,7,47.654006,-122.346263
3,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006,Seattle,WA 98105,7.293083604,53.25989495,0.304232796,3,5,7,47.663299,-122.324336
7,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984,Lake Forest Park,WA 98155,6.995068157,19.54396856,0.638755423,3,5,7,40.65100479,-79.93566132
3,3.0,4120,60392,2.0,0,2,3,3180,940,1994,0,Carnation,WA 98014,7.914514942,11.1357866,0.411919337,3,5,7,47.680315,-121.9136683
3,2.0,1860,13374,1.0,0,0,3,1860,0,1985,0,Issaquah,WA 98027,7.56674284,32.72935598,0.981865067,3,5,7,47.539646,-122.053863
3,2.0,2350,5080,1.5,0,0,3,1780,570,1929,0,Seattle,WA 98118,7.851893768,28.9026574,0.869683381,3,5,7,47.551679,-122.262951
4,2.0,1650,5000,1.0,0,0,3,1650,0,1955,2005,Seattle,WA 98117,7.033481581,47.43845647,0.695675636,3,5,7,47.678129,-122.373884
4,2.0,2510,13695,1.0,0,0,4,1280,1230,1961,2001,Kirkland,WA 98033,6.071732965,37.80126174,0.059010826,3,5,7,47.7006037,-122.1739093
3,1.75,1960,4788,1.0,0,0,4,1090,870,1920,0,Seattle,WA 98115,6.059335083,50.30085638,0.055566555,3,5,7,45.56818626,-122.65006749
9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,Seattle,WA 98103,6.377368449,24.38143812,0.100404768,3,5,7,47.692686,-122.338217
3,2.5,2460,108900,1.0,0,0,4,1860,600,1977,0,Issaquah,WA 98027,6.908777372,28.16549818,0.161238943,3,5,7,-22.79720306,-43.38581467
3,2.5,2030,6500,2.0,0,0,3,2030,0,1988,2000,Issaquah,WA 98027,7.507499011,38.14490168,0.752953656,3,5,7,47.56547926,-122.09186532
2,2.25,2550,5663,1.0,0,0,3,1720,830,2011,0,Renton,WA 98056,7.567488936,31.43397573,0.546393592,3,5,7,33.46611465,-111.9923827
3,3.0,2270,5175,2.0,0,0,3,2130,140,2002,0,Renton,WA 98056,7.89465306,35.20692438,0.221798772,3,5,7,33.1864806,-87.55504
3,2.5,3240,108366,2.0,0,0,4,3240,0,1991,0,Kent,WA 98042,6.551457065,27.54570621,0.093379108,3,5,7,47.3271778,-122.0934303
4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,Seattle,WA 98116,7.033816439,36.63747365,0.727705529,4,5,7,47.586625,-122.388711
4,2.75,2600,6050,2.0,0,0,5,1960,640,1949,0,Seattle,WA 98116,6.284093511,43.74371887,0.926831463,4,5,7,47.5655,-122.399789
3,2.75,2520,5401,1.0,0,0,4,1360,1160,1946,1989,Seattle,WA 98119,7.569661724,38.00325076,0.613133279,4,5,7,47.64528,-122.37279
4,2.75,2410,9549,1.0,0,0,4,1780,630,1956,0,Kirkland,WA 98033,6.211030496,50.16284865,0.120271729,4,5,7,47.650242,-122.197106
3,2.0,2540,7200,1.5,0,3,4,1600,940,1905,0,Seattle,WA 98144,6.341827878,46.42273346,0.595940554,4,5,7,36.137404,-86.813756
4,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,1979,Seattle,WA 98199,7.679794228,43.67038924,0.806063484,4,5,7,47.6497596,-122.3958794
5,3.75,4130,226076,2.0,0,0,3,3170,960,1985,0,Woodinville,WA 98077,7.419454264,18.05857911,0.206659665,4,5,7,47.71504674,-122.06472274
4,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0,Kirkland,WA 98033,6.797349356,37.38529825,0.857842106,4,5,7,47.697885,-122.205075
4,4.0,4460,103382,2.0,0,0,3,4460,0,2001,0,Redmond,WA 98053,6.29018376,36.75706866,0.182701257,4,5,7,47.6340265,-121.9969455
6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,Seattle,WA 98112,7.592877555,55.1352474,0.196308697,4,5,7,40.00521939,-82.98386416
5,4.5,4270,8076,2.0,0,0,3,3400,870,2007,0,Kirkland,WA 98033,7.057786285,50.00432604,0.44794466,4,5,7,47.699061,-122.206365
2,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,Skykomish,WA 98288,7.767036165,15.32320714,0.447131021,1,5,8,32.51211168,-94.80085685
2,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,Seattle,WA 98106,7.500458652,37.54987028,0.058681608,1,5,8,47.5267358,-122.3600837
3,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,Seattle,WA 98168,6.67415974,17.83244892,0.494140223,1,5,8,47.490097,-122.303049
4,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,Seattle,WA 98178,6.5122296,16.75645452,0.244794373,1,5,8,47.50349,-122.258036
3,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,Tukwila,WA 98178,6.362356955,29.73744556,0.201796817,1,5,8,47.49331,-122.275243
3,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,Algona,WA 98001,6.258275638,24.81214592,0.141403416,1,5,8,33.51532369,-86.82802388
3,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,Seattle,WA 98108,7.940447798,26.84237297,0.577561082,1,5,8,47.5271267,-122.3159289
2,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,Seattle,WA 98118,6.689630665,25.68726794,0.833166351,1,5,8,47.53507,-122.278987
3,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,Des Moines,WA 98148,7.997297367,19.0263791,0.836528358,1,5,8,37.361324,-118.3936045
3,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,Kent,WA 98031,6.117068021,28.80726334,0.023415167,1,5,8,47.418258,-122.182025
4,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,Federal Way,WA 98023,6.864820235,20.46492211,0.261851712,1,5,8,47.32688906,-122.36097593
4,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,Kent,WA 98032,7.085137649,16.26483722,0.233230851,1,5,8,47.383084,-122.287858
4,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,Algona,WA 98001,6.268136297,20.51627025,0.057062586,1,5,8,43.19623382,-77.64103969
3,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,Kent,WA 98030,7.632599235,13.80867755,0.943217351,1,5,8,47.349081,-122.177208
4,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,Kent,WA 98042,7.737599465,16.74773573,0.703816513,1,5,8,47.35308,-122.142985
3,1.75,1890,13860,1.0,0,0,5,1890,0,1966,0,Kent,WA 98042,7.25335452,17.76119007,0.485424009,1,5,8,47.415576,-122.149116
3,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,Federal Way,WA 98003,7.981376777,15.88248327,0.894546111,1,5,8,47.265939,-122.310146
3,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,Renton,WA 98058,6.857097786,26.77896974,0.948648592,1,5,8,47.448997,-122.155168
2,1.25,860,1277,2.0,0,0,3,860,0,2007,0,Seattle,WA 98144,6.413798694,57.94963788,0.281733008,2,5,8,47.5841541,-122.3138932
4,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,Kent,WA 98042,7.865566361,17.80606432,0.019727623,2,5,8,47.350063,-122.140098
4,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,Federal Way,WA 98023,6.172538152,21.7162494,0.39126189,2,5,8,47.306041,-122.348825
3,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,Renton,WA 98059,7.996641319,25.12634824,0.38382841,2,5,8,47.481505,-122.152148
4,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,Kent,WA 98030,6.445213467,22.83795425,0.215942851,2,5,8,47.3788334,-122.2290414
2,1.5,960,1808,2.0,0,0,3,960,0,1993,0,Seattle,WA 98122,7.427770501,49.56433918,0.340563386,2,5,8,40.7737983,-73.9263339
6,2.25,3206,5793,2.0,0,0,3,3206,0,2012,1912,Kent,WA 98032,7.403113298,14.65841789,0.631706686,2,5,8,47.36938,-122.286998
3,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,Seattle,WA 98125,6.745908094,25.78089949,0.84130386,2,5,8,47.7327285,-122.306183
3,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,Kirkland,WA 98034,7.443076631,24.20751033,0.820400415,2,5,8,47.724808,-122.17798
3,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,Duvall,WA 98019,6.515921853,26.21269698,0.845578695,2,5,8,47.733723,-121.965075
2,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,Seattle,WA 98177,7.28155771,51.72214762,0.351119127,2,5,8,47.725736,-122.361343
3,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,Seattle,WA 98103,6.78789117,39.54913596,0.00264198,2,5,8,47.696067,-122.3408137
3,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,Redmond,WA 98052,7.529829186,36.64587431,0.373091475,2,5,8,47.697899,-122.126759
3,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,Redmond,WA 98052,7.131817717,42.62342052,0.58586731,2,5,8,47.684384,-122.111017
2,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,Seattle,WA 98103,7.621997454,56.78024515,0.039055078,2,5,8,47.680086,-122.347949
3,2.0,1510,43560,1.0,0,0,3,1510,0,1954,2005,Woodinville,WA 98077,6.856311385,15.53310751,0.968272867,2,5,8,47.721839,-122.078769
5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,Kent,WA 98042,7.02826823,28.17073723,0.047072835,2,5,8,47.376212,-122.15807
3,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,Kenmore,WA 98028,7.10471082,29.81922861,0.13721991,2,5,8,47.773452,-122.236994
3,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,Seattle,WA 98103,7.220087572,48.58024027,0.629155248,3,5,8,47.655757,-122.3483
4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,Seattle,WA 98115,7.07720193,32.56087388,0.227916163,3,5,8,47.68713,-122.307096
3,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,Bellevue,WA 98008,6.885491857,36.04667469,0.828553986,3,5,8,47.63979,-122.112748
3,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,Seattle,WA 98115,7.774601993,38.72199164,0.953636783,3,5,8,47.689889,-122.321078
4,2.5,2280,65836,2.0,0,0,3,2280,0,2004,2003,Woodinville,WA 98077,7.458776476,23.70874715,0.268419077,3,5,8,47.7238063,-122.0764698
4,3.0,2920,33976,1.0,0,3,5,1460,1460,1964,0,Bellevue,WA 98008,6.638625153,24.05873426,0.315341873,3,5,8,47.6164133,-122.1038339
4,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,Sammamish,WA 98075,7.254554312,28.29033917,0.421387333,3,5,8,47.592706,-122.004161
4,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,Redmond,WA 98052,6.112129878,47.24423912,0.113780187,3,5,8,47.6579174,-122.1251094
6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,Burien,WA 98166,6.99378706,27.34291249,0.036020695,3,5,8,47.46360603,-122.36198046
2,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,Redmond,WA 98053,7.665376666,38.53936355,0.19810869,3,5,8,47.719591,-122.022102
4,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0,Redmond,WA 98053,6.880376138,36.59987642,0.008377595,3,5,8,47.669451,-122.049624
2,3.0,3160,66646,2.0,0,0,3,3160,0,1993,0,Woodinville,WA 98077,6.195569617,17.73008147,0.587974388,3,5,8,47.747905,-122.033896
3,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,Kirkland,WA 98033,6.403922346,51.21201,0.981153834,3,5,8,47.695212,-122.199023
2,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,Seattle,WA 98119,7.836807827,49.47877171,0.331566025,3,5,8,47.645385,-122.372892
4,1.75,2060,26036,1.0,0,0,4,1160,900,1947,1988,Normandy Park,WA 98166,7.804315308,29.65984578,0.839900031,3,5,8,47.444397,-122.35083
4,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,Sammamish,WA 98075,7.340818391,29.47639249,0.097074991,4,5,8,47.598118,-121.975986
3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,Seattle,WA 98116,7.331722406,57.63021897,0.149317122,4,5,8,47.58411,-122.382667
4,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,Issaquah,WA 98029,7.891528862,35.55337566,0.174421698,4,5,8,47.543905,-121.995512
4,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,Bellevue,WA 98004,6.326586416,48.74604259,0.260908045,4,5,8,47.5839589,-122.1949365
5,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,Mercer Island,WA 98040,6.025025171,44.3950418,0.291410636,4,5,8,47.556351,-122.218956
3,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,Renton,WA 98056,6.640963976,44.1016496,0.507962914,4,5,8,33.54095185,-86.77462495
3,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,Seattle,WA 98105,7.075157195,49.71965975,0.045573775,4,5,8,47.663638,-122.325817
5,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,Mercer Island,WA 98040,7.124658278,41.79468328,0.477703361,4,5,8,47.536498,-122.216733
4,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,Seattle,WA 98144,6.326860053,47.88123127,0.189096437,4,5,8,44.957007,-93.223561
4,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0,Mercer Island,WA 98040,6.753958369,45.74292194,0.427819655,4,5,8,47.526238,-122.226819
2,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,Seattle,WA 98178,7.295405726,25.46486162,0.466358359,1,5,9,47.505572,-122.261067
3,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,Kent,WA 98032,6.122547097,26.28881778,0.290397911,1,5,9,47.383084,-122.287858
2,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,Seattle,WA 98133,6.043949444,33.10804538,0.85652174,1,5,9,47.7040439,-122.3470865
